Player,Team,Season,Appearances,SeasonAtTeam
Tomas Repka,West Ham United,2006,19,3
David Bellion,West Ham United,2006,0,2
Moses Ashikodi,West Ham United,2006,0,1
Luke Chadwick,West Ham United,2006,0,1
Gavin Williams,West Ham United,2006,0,1
Youssef Sofiane,West Ham United,2006,0,2
Steve Lomas,West Ham United,2006,0,8
Andy Melville,West Ham United,2006,0,1
Malky MacKay,West Ham United,2006,0,1
Gary Walsh,Wigan Athletic,2006,0,1
John Filan,Wigan Athletic,2006,15,1
Mike Pollitt,Wigan Athletic,2006,24,1
Ryan Yeomans,Wigan Athletic,2006,0,1
Dariusz Adamczuk,Wigan Athletic,2006,0,1
Arjan De Zeeuw,Wigan Athletic,2006,31,1
David Wright,Wigan Athletic,2006,2,1
Pascal Chimbonda,Wigan Athletic,2006,37,1
Ryan Taylor,Wigan Athletic,2006,11,1
Steve McMillan,Wigan Athletic,2006,2,1
Matt Jackson,Wigan Athletic,2006,16,1
Emerson Thome,Wigan Athletic,2006,0,1
Stéphane Henchoz,Wigan Athletic,2006,26,1
Paul Scharner,Wigan Athletic,2006,16,1
Leighton Baines,Wigan Athletic,2006,37,1
Joey Waterhouse,Wigan Athletic,2006,0,1
David Thompson,Wigan Athletic,2006,6,1
Jimmy Bullard,Wigan Athletic,2006,36,1
Graham Kavanagh,Wigan Athletic,2006,35,1
Damien Francis,Wigan Athletic,2006,20,1
Lee McCulloch,Wigan Athletic,2006,30,1
Andreas Johansson,Wigan Athletic,2006,16,1
Alan Mahon,Wigan Athletic,2006,6,1
Gary Teale,Wigan Athletic,2006,24,1
Reto Ziegler,Wigan Athletic,2006,0,1
Josip Skoko,Wigan Athletic,2006,5,1
Kevin Lee,Wigan Athletic,2006,0,1
David Connolly,Wigan Athletic,2006,17,1
Jason Roberts,Wigan Athletic,2006,34,1
Henri Camara,Wigan Athletic,2006,29,1
Neil Mellor,Wigan Athletic,2006,0,2
Luke Joyce,Wigan Athletic,2006,0,1
Nathan Ellington,Wigan Athletic,2006,0,1
