Player,Team,Season,Appearances,SeasonAtTeam
Son Heung-Min,Tottenham Hotspur,2017,34,2
Ryan Mason,Tottenham Hotspur,2017,0,9
Erik Lamela,Tottenham Hotspur,2017,9,4
Eric Dier,Tottenham Hotspur,2017,36,3
Mousa Dembélé,Tottenham Hotspur,2017,30,5
Dele Alli,Tottenham Hotspur,2017,37,3
Nacer Chadli,Tottenham Hotspur,2017,0,4
Christian Eriksen,Tottenham Hotspur,2017,36,4
Josh Onomah,Tottenham Hotspur,2017,0,4
Tom Carroll,Tottenham Hotspur,2017,1,7
Harry Winks,Tottenham Hotspur,2017,0,5
Harry Kane,Tottenham Hotspur,2017,30,8
Clinton N'Jie,Tottenham Hotspur,2017,0,1
Victor Wanyama,Tottenham Hotspur,2017,0,1
Moussa Sissoko,Tottenham Hotspur,2017,25,1
Vincent Janssen,Tottenham Hotspur,2017,27,1
Georges-Kévin Nkoudou,Tottenham Hotspur,2017,8,1
Heurelho Gomes,Watford,2017,38,2
Rene Gilmartin,Watford,2017,0,2
Costel Pantilimon,Watford,2017,2,2
Giedrius Arlauskis,Watford,2017,0,1
Nyom,Watford,2017,0,1
Miguel Britos,Watford,2017,27,2
Sebastian Prödl,Watford,2017,33,1
Joel Ekstrand,Watford,2017,0,2
Juan Carlos Paredes,Watford,2017,0,2
Craig Cathcart,Watford,2017,15,2
José Holebas,Watford,2017,33,1
Essaïd Belkalem,Watford,2017,0,2
Tommie Hoban,Watford,2017,0,2
Abdoulaye Doucouré,Watford,2017,20,2
Mario Suárez,Watford,2017,0,2
Jurado,Watford,2017,0,1
Valon Behrami,Watford,2017,27,1
Nordin Amrabat,Watford,2017,29,1
Ikechi Anya,Watford,2017,1,2
Almen Abdi,Watford,2017,0,2
Ben Watson,Watford,2017,4,2
Etienne Capoue,Watford,2017,37,2
Adalberto Peñaranda,Watford,2017,0,0
Troy Deeney,Watford,2017,37,2
Matej Vydra,Watford,2017,1,2
Obbi Oularé,Watford,2017,0,1
Steven Berghuis,Watford,2017,0,2
Odion Ighalo,Watford,2017,18,1
Jerome Sinclair,Watford,2017,0,1
Younes Kaboul,Watford,2017,1,1
Adrian Mariappa,Watford,2017,0,2
Roberto Pereyra,Watford,2017,13,1
Isaac Success,Watford,2017,19,1
Mauro Zárate,Watford,2017,3,1
Stefano Okaka,Watford,2017,19,1
Tom Cleverley,Watford,2017,10,0
M'Baye Niang,Watford,2017,16,0
Daryl Janmaat,Watford,2017,27,1
Juan Zuñiga,Watford,2017,21,0
Brandon Mason,Watford,2017,2,1
Andrew Eleftheriou,Watford,2017,1,1
Dion Pereira,Watford,2017,2,1
Adlène Guédioura,Watford,2017,12,1
Ben Foster,West Bromwich Albion,2017,38,5
Boaz Myhill,West Bromwich Albion,2017,0,7
Alex Palmer,West Bromwich Albion,2017,0,3
Jonas Olsson,West Bromwich Albion,2017,7,8
James Chester,West Bromwich Albion,2017,0,2
Jonny Evans,West Bromwich Albion,2017,31,2
Sébastien Pocognoli,West Bromwich Albion,2017,0,3
Cristian Gamboa,West Bromwich Albion,2017,0,3
Gareth McAuley,West Bromwich Albion,2017,36,6
Craig Dawson,West Bromwich Albion,2017,37,7
Claudio Yacob,West Bromwich Albion,2017,33,5
James Morrison,West Bromwich Albion,2017,31,8
Craig Gardner,West Bromwich Albion,2017,9,3
Chris Brunt,West Bromwich Albion,2017,31,8
James McClean,West Bromwich Albion,2017,34,2
Callum McManaman,West Bromwich Albion,2017,0,3
Alex Pritchard,West Bromwich Albion,2017,0,0
Darren Fletcher,West Bromwich Albion,2017,38,3
Stéphane Sessegnon,West Bromwich Albion,2017,0,4
Tyler Roberts,West Bromwich Albion,2017,0,3
Jonathan Leko,West Bromwich Albion,2017,9,2
Sam Field,West Bromwich Albion,2017,0,2
Victor Anichebe,West Bromwich Albion,2017,0,4
Rickie Lambert,West Bromwich Albion,2017,1,1
Saido Berahino,West Bromwich Albion,2017,4,7
Salomón Rondón,West Bromwich Albion,2017,38,1
Joe Ward,West Bromwich Albion,2017,0,2
Kyle Edwards,West Bromwich Albion,2017,0,2
Marc Wilson,West Bromwich Albion,2017,4,0
Nyom,West Bromwich Albion,2017,0,1
Matt Phillips,West Bromwich Albion,2017,27,1
Nacer Chadli,West Bromwich Albion,2017,0,1
Hal Robson-Kanu,West Bromwich Albion,2017,29,1
Jake Livermore,West Bromwich Albion,2017,21,1
Rekeem Harper,West Bromwich Albion,2017,0,1
Darren Randolph,West Ham United,2017,22,2
Adrián,West Ham United,2017,16,4
Raphael Spiegel,West Ham United,2017,0,5
Sam Howes,West Ham United,2017,0,2
Winston Reid,West Ham United,2017,30,6
Aaron Cresswell,West Ham United,2017,26,3
James Tomkins,West Ham United,2017,0,9
Joey O'Brien,West Ham United,2017,0,5
James Collins,West Ham United,2017,22,10
Angelo Ogbonna,West Ham United,2017,20,1
Sam Byram,West Ham United,2017,18,2
Doneil Henry,West Ham United,2017,0,3
Stephen Hendrie,West Ham United,2017,0,2
Reece Oxford,West Ham United,2017,0,3
Alexandre Song,West Ham United,2017,0,0
Cheikhou Kouyaté,West Ham United,2017,31,3
Pedro Obiang,West Ham United,2017,22,2
Mark Noble,West Ham United,2017,30,11
Victor Moses,West Ham United,2017,34,0
Dimitri Payet,West Ham United,2017,18,2
Michail Antonio,West Ham United,2017,29,2
Josh Cullen,West Ham United,2017,0,3
Marcus Browne,West Ham United,2017,0,2
Martin Samuelsen,West Ham United,2017,0,1
George Dobson,West Ham United,2017,0,2
Andy Carroll,West Ham United,2017,18,4
Enner Valencia,West Ham United,2017,3,3
Diafra Sakho,West Ham United,2017,4,3
Emmanuel Emenike,West Ham United,2017,0,0
Djair Parfitt-Williams,West Ham United,2017,0,2
Håvard Nordtveit,West Ham United,2017,16,1
Manuel Lanzini,West Ham United,2017,0,1
Sofiane Feghouli,West Ham United,2017,21,1
José Fonte,West Ham United,2017,17,1
Robert Snodgrass,West Ham United,2017,20,1
Moses Makasi,West Ham United,2017,0,1
Ashley Fletcher,West Ham United,2017,16,1
Declan Rice,West Ham United,2017,1,1
Domingos Quina,West Ham United,2017,0,1
Daniel Kemp,West Ham United,2017,0,1
André Ayew,West Ham United,2017,25,1
Edimilson Fernandes,West Ham United,2017,28,1
Arthur Masuaku,West Ham United,2017,13,1
Simone Zaza,West Ham United,2017,8,0
Gökhan Töre,West Ham United,2017,5,0
Jonathan Calleri,West Ham United,2017,16,0
